"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Tanzania","TZA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34091922970.8757","34798303596.0498","35001637786.247","35423687817.6247","35979011427.5162","37263430426.6156","38956817388.1623","40330153575.5921","41825801997.6586","43860152021.3322","45842975034.749","48626014162.8435","52075152160.1362","55550017616.9574","59718387982.7962","64183125324.0154","68375709165.3949","73003743109.7396","77155040266.1908","81220420541.8903","86366971517.4208","92993179816.7342","97178015708.6479","103768226028.946","110754382277.782","117577548620.927","125651735505.658","134162009400.539","141484012289.165","149690085001.89","152671858514.535","159269396230.969","166528938853.177",
"Uganda","UGA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15857175042.1112","16737897686.9293","17310058765.9793","18751344894.3034","19952112718.2657","22251243311.7612","24269901600.8565","25507667034.7494","26758885821.6353","28914032671.8115","29822484786.184","31368381336.9352","34107683508.3046","36315562088.6365","38787647140.3036","41243900152.5124","45691949358.9006","49535750770.8902","53849696407.9886","57512292851.0176","60754612566.0975","66460476474.2973","69010867754.4785","71486222590.7661","75136528810.8443","79034506631.0686","82813146623.4566","85406362066.3514","90790314035.0401","96636070871.0047","99488097436.1968","103006573931.471","107796517351.634",
"Ukraine","UKR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","852496847469.326","778329621741.868","701274989173.532","601693940715.348","463906028296.177","407309492840.618","366578543556.556","355581187255.638","348825144690.165","348127494400.414","368667016570.905","401109714042.683","422527557686.333","462737856920.766","517319418425.608","533207489630.352","573578872211.32","620703220159.772","634628644741.913","538568283581.933","560606521263.664","591133120588.36","592033504807.097","592302519470.774","532604970545.165","480553554878.688","492283780388.951","503901541149.965","521479452743.261","538164207981.356","517967959519.771","535815196043.231","379892973994.651",
"Upper middle income","UMC","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12318664637008.1","12407812583265","12406589135322.8","12832541683069.3","13170145107312.4","13603904123317.8","14276904213505","15034873282242.1","15179462647752.6","15677334070001.6","16673716054081.7","17227383917006.4","18009622008400.8","19038648517466.4","20515374188638.3","22007740445197.6","23832537594965.4","25956330815988.4","27521452039899.9","28000914236756.5","30207903034476","32157957298843.1","34013439365705","35791455368244.2","37348617410107.1","38818387003792.8","40355321487665","42364792145182.7","44360399100007","46080059818594.2","45565296276065.6","48879806923213.1","50384678329252.1",
"Uruguay","URY","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34638532725.9166","35864324067.8599","38708934640.3694","39737642425.96","42631076329.682","42013949308.2837","44357469655.6288","48149005637.8231","50324806285.294","49559393197.3899","48602931285.3094","46734571442.6224","43121051006.5924","43468297894.7128","45643521225.2335","49048588217.5334","51058882546.8966","54398904886.0623","58302648996.6177","60776718522.1013","65519374840.644","68901572126.828","71339432889.9567","74647826647.9552","77065513910.4592","77351227565.9694","78658307185.6021","80027257873.3567","80152100396.5497","80748777996.0159","75691500748.602","79685407343.2661","83607423058.2464",
"United States","USA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10097624386310.6","10086692214387.4","10441989948821.6","10729330649577.1","11161593199621.7","11461194612125","11893575685859.8","12422503803855.2","12979205197580.6","13601493066785","14156047630699.6","14291144275693.8","14533513925617.3","14939901364652.8","15515468923210.3","16055906889526.1","16502712372523.3","16834500650997.2","16855070465225.2","16416857451632.6","16861566593687.8","17122903162843","17513423092584.5","17835998523381.8","18244046204930.4","18737797521903.6","19050245063231.6","19477336548999.9","20051019065249.1","20511077482157.9","19943371364490.3","21129101469840","21564697571746.1",
"Uzbekistan","UZB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74633363994.725","74266167840.5553","65948357044.2874","64431544828.6651","61081104502.5606","60531374558.3448","61560407928.0517","64761549138.5443","67546295751.6292","70450786470.878","73152574131.5698","76198528994.1041","79226268546.4276","82579621282.2914","88730977771.3369","94897787112.1605","101969018354.146","111628548872.173","121707670291.027","131506273681.564","141497026172.214","152144875337.848","162950881257.219","174840674385.925","186858939872.07","200347863521.372","212232800909.881","221561015372.148","234588233382.453","248620273874.57","253581702961.777","272355289957.89","287794613084.967",
"St. Vincent and the Grenadines","VCT","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","728920520.116142","737197960.685205","784216008.921774","817550920.147419","807350963.851208","870055089.459555","881260633.390643","912150148.172752","949458867.317023","975192152.712415","991175863.220137","1008503907.12657","1062379467.39523","1133466854.0966","1180105601.19092","1209473205.74181","1294099154.1738","1337101662.69777","1342512121.67803","1324009705.46258","1264820276.12256","1257151966.1052","1271849482.90938","1303168575.11965","1318099708.66341","1354811720.54017","1411030517.787","1432875084.02317","1478374241.41402","1488162161.49651","1432513928.5124","1443311284.86931","1514798395.88242",
"Venezuela, RB","VEN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140475981684.954","148849535715.99","161719137217.323","174774287585.902","190222553575.294","208370698587.348","227832558291.917","246405660149.713","260609604689.682","273050030588.654","291582800117.464","309640211844.323","329212015340.99","351924561301.793","378447041285.352","407009377007.513","435410307415.028","466452904805.811","492862401069.106","519466608505.649","552833186228.631","588287360787.326","620669906937.401","655138811738.54","697213442167.643","745928907792.47","795831620448.521","851063829337.698","914595669793.043","981903335145.615","1010038910610.24","1035911573862.9","1118989594291.35",
"Vanuatu","VUT","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","418567542.457046","431742535.489369","442904866.269518","446162201.230273","486680270.254301","491566272.695434","503006668.65516","527688263.642345","533898385.986224","535699189.053959","567438343.122781","548159157.338799","519664097.031705","541949034.99492","563558671.807735","593457299.21174","643667925.92387","662179122.164259","699267720.640175","720506603.880221","729576825.214032","752484099.531538","760084547.7733","763606706.714604","787560035.75528","790446617.143266","827508733.221128","879784986.981541","905300777.507457","934643274.552308","887981289.179539","893741210.756484","910266227.142754",
"World","WLD","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51377597243461.9","52047393869457.6","52874010505264.4","53761621209328.9","55290725056165.4","57022104191630.2","59159360419755.8","61461150408486.4","62981217441550.9","65199281872256.8","68291936063103.4","69869979379910.3","71751334840060.2","74404801670351.9","78178796024598","81716841231826.5","85870534848983","90267908560676.3","92716950123615.2","92053342870401.2","96726192104535","100461534451157","103666962744467","107009658651331","110653058196182","114359602452387","118091663788882","122541297251838","126986229296715","130579519342313","126732219588076","134535410379137","139033278700565",
"Samoa","WSM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614879921.577296","600737607.401415","599536209.411009","624117140.099388","608251455.279483","648843986.838208","695424294.329701","699898828.125556","715260835.53954","730892391.702993","768117067.866101","824881910.526581","871503899.548679","916932163.910748","945240246.016299","1007996670.58141","1029488441.23345","1034491575.41229","1071279178.67715","1065476299.31314","1130733738.48788","1174256561.45083","1130431777.5909","1131644654.88355","1139112646.93929","1182972605.34566","1277419516.04634","1295383641.871","1287486373.02067","1344803449.9217","1303000987.62919","1210688736.05264","1137780925.10577",
"Kosovo","XKX","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12288387592.4733","12907093632.2606","13544694254.3538","14400703520.4417","14647271671.1688","15429569001.2151","15946275073.1071","16889699832.0987","17830752781.5528","18691209711.5713","19327950257.4467","20247348113.4066","19166083982.736","21225596927.7227","21970977635.37",
"Yemen, Rep.","YEM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","414406277318.956","410186606254.968","401420783753.487","406372541698.859","419376463045.298","432377133401.984","450969350126.457","462694553236.344","465008026004.106","476168218616.409","496167283801.528","509563800465.117","528419568909.918","544003060782.332","568780006082.761","598794822615.523","632350125561.164","666247089971.937","687507327004.33","676932851503.589","697509801974.927","719610792599.171","736854339454.923","755168618329.594","765845392014.537","775968813043.715","781125531699.056","790170550983.232","802199549486.899","804633849972.882","753600180180.905","790625285643.372","806772220732.918",
"Zambia","ZMB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17602159796.417","17595799540.4461","17291229944.5914","18466562230.3804","16873739624.6112","17362684728.8697","18442391350.4631","19145785539.2297","19071931409.4308","19958812408.2677","20736671783.489","21839213306.6671","22823291376.9763","24408363024.9918","26124855554.05","28015145342.9829","30229376829.1591","32754266255.9164","35300548789.7578","38555382377.3563","42525901758.0453","44892299080.9795","48303033348.0076","50745829681.768","53129864884.5198","54681456235.742","56746599390.2726","58735190955.7239","61104858650.0311","61985566659.9559","60259234495.8438","63030396421.3085","66021152485.4551",
